txn_id,txn_date,client_id,card_id,txn_amount,use_chip,merchant_id,txn_city,txn_state,zip,mcc,errors,amount_raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12999109,09-07-2013 00:25,1797,1127,43,Swipe Transaction,54343,San Leandro,CA,94577,4121,,$42.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17072928,10-12-2015 21:31,1797,299,41,Chip Transaction,67570,San Lorenzo,CA,94580,5311,,$40.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21149778,26-04-2018 14:00,1797,5660,32,Online Transaction,15143,ONLINE,,,4784,,$31.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22553877,18-02-2019 06:41,1797,5660,42,Online Transaction,15143,ONLINE,,,4784,,$42.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14675738,12-07-2014 00:01,1797,4853,24,Swipe Transaction,54343,San Leandro,CA,94577,4121,,$24.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664411,30-01-2012 01:56,1797,299,22,Online Transaction,27310,ONLINE,,,7349,,$22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100374,09-05-2012 11:11,1797,300,5,Swipe Transaction,61195,San Leandro,CA,94577,5541,,$5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22500701,07-02-2019 00:21,1797,299,59,Chip Transaction,54343,San Leandro,CA,94577,4121,,$58.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18485488,08-10-2016 14:24,1797,300,38,Online Transaction,15143,ONLINE,,,4784,,$37.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23309492,28-07-2019 00:23,1797,5660,40,Chip Transaction,54343,San Leandro,CA,94577,4121,,$39.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10926504,30-03-2012 14:50,1797,1127,51,Online Transaction,15143,ONLINE,,,4784,,$50.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13083928,27-07-2013 14:20,1797,1127,48,Online Transaction,15143,ONLINE,,,4784,,$47.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15795007,12-03-2015 00:11,1797,1127,50,Online Transaction,16798,ONLINE,,,4121,,$50.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11778868,09-10-2012 14:28,1797,5660,28,Online Transaction,18563,ONLINE,,,4121,,$27.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23733841,26-10-2019 00:48,1797,300,62,Chip Transaction,54343,San Leandro,CA,94577,4121,,$61.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16213784,10-06-2015 07:10,1797,5660,44,Chip Transaction,35385,San Leandro,CA,94577,5912,,$43.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11315583,26-06-2012 22:58,1797,1127,28,Online Transaction,15143,ONLINE,,,4784,,$27.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20422790,23-11-2017 11:47,1797,299,4,Chip Transaction,23481,San Leandro,CA,94577,5812,,$4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8288021,22-07-2010 09:38,1797,1127,35,Swipe Transaction,61195,San Leandro,CA,94577,5541,,$34.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10301356,07-11-2011 21:32,1797,1127,34,Swipe Transaction,19964,San Leandro,CA,94577,5311,,$33.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9190347,22-02-2011 23:23,1797,1127,38,Online Transaction,15143,ONLINE,,,4784,,$37.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22227244,11-12-2018 00:10,1797,299,54,Chip Transaction,54343,San Leandro,CA,94577,4121,,$53.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16327909,04-07-2015 14:02,1797,299,42,Online Transaction,15143,ONLINE,,,4784,,$42.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030822,20-05-2010 11:25,1797,1127,6,Swipe Transaction,23481,San Leandro,CA,94577,5812,,$5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14930964,05-09-2014 14:05,1797,1127,18,Online Transaction,15143,ONLINE,,,4784,,$17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14905110,30-08-2014 22:41,1797,5660,30,Online Transaction,15143,ONLINE,,,4784,,$30.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14987868,17-09-2014 22:34,1797,5660,50,Online Transaction,15143,ONLINE,,,4784,,$50.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8649590,17-10-2010 11:33,1797,1127,6,Swipe Transaction,70277,Chicago,IL,60649,5411,,$6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21642138,09-08-2018 00:35,1797,5660,36,Online Transaction,16798,ONLINE,,,4121,,$36.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17721875,28-04-2016 14:05,1797,1127,44,Online Transaction,15143,ONLINE,,,4784,,$43.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9207459,27-02-2011 00:00,1797,1127,35,Swipe Transaction,54343,San Leandro,CA,94577,4121,,$34.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19104145,17-02-2017 09:45,1797,5660,-60,Chip Transaction,61195,San Leandro,CA,94577,5541,,$-60.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13785943,29-12-2013 06:39,1797,300,45,Online Transaction,15143,ONLINE,,,4784,,$44.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16824307,18-10-2015 16:08,1797,300,29,Chip Transaction,61195,San Leandro,CA,94577,5541,,$28.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23294777,25-07-2019 00:12,1797,300,21,Online Transaction,16798,ONLINE,,,4121,,$20.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20844984,21-02-2018 07:00,1797,299,53,Online Transaction,15143,ONLINE,,,4784,,$53.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451204,23-05-2014 22:12,1797,5660,50,Online Transaction,15143,ONLINE,,,4784,,$49.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9324560,26-03-2011 14:10,1797,1127,42,Online Transaction,18563,ONLINE,,,4121,,$42.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19261951,22-03-2017 23:50,1797,300,408,Chip Transaction,39991,Lincoln Park,MI,48146,3771,,$408.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21194003,05-05-2018 22:57,1797,299,43,Online Transaction,15143,ONLINE,,,4784,,$42.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874677,10-12-2010 09:35,1797,1127,30,Swipe Transaction,59935,San Leandro,CA,94577,5499,,$29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12641125,21-04-2013 06:59,1797,299,39,Online Transaction,15143,ONLINE,,,4784,,$39.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12111641,23-12-2012 17:38,1797,5660,42,Swipe Transaction,44919,San Leandro,CA,94577,5814,,$42.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13995533,13-02-2014 00:17,1797,299,40,Online Transaction,16798,ONLINE,,,4121,,$39.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23547666,16-09-2019 09:53,1797,5660,-73,Chip Transaction,59935,San Leandro,CA,94577,5499,,$-73.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407047,17-07-2012 14:19,1797,1127,44,Online Transaction,15143,ONLINE,,,4784,,$44.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9386047,09-04-2011 21:43,1797,1127,40,Swipe Transaction,68579,San Leandro,CA,94577,5300,,$40.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11244736,11-06-2012 06:28,1797,1127,38,Online Transaction,15143,ONLINE,,,4784,,$37.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11533797,15-08-2012 09:11,1797,299,54,Swipe Transaction,59935,San Leandro,CA,94577,5499,,$54.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20928298,10-03-2018 14:44,1797,299,43,Online Transaction,16798,ONLINE,,,4121,,$43.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19591194,31-05-2017 14:10,1797,300,54,Chip Transaction,54343,San Leandro,CA,94577,4121,,$53.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943212,26-06-2013 22:30,1797,300,29,Online Transaction,15143,ONLINE,,,4784,,$29.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9724980,28-06-2011 00:06,1797,1127,59,Online Transaction,18563,ONLINE,,,4121,,$59.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10386567,27-11-2011 13:40,1797,5660,54,Online Transaction,18563,ONLINE,,,4121,,$54.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18356465,11-09-2016 05:37,1797,5660,29,Online Transaction,15143,ONLINE,,,4784,,$29.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14593408,24-06-2014 00:11,1797,4853,52,Swipe Transaction,54343,San Leandro,CA,94577,4121,,$51.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18465532,04-10-2016 09:29,1797,299,-70,Chip Transaction,61195,San Leandro,CA,94577,5541,,$-70.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21512567,12-07-2018 14:23,1797,5660,27,Online Transaction,18563,ONLINE,,,4121,,$26.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951995,15-08-2017 16:29,1797,299,21,Chip Transaction,73842,San Leandro,CA,94577,5411,,$21.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19037413,03-02-2017 07:28,1797,5660,43,Online Transaction,15143,ONLINE,,,4784,,$42.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21153883,27-04-2018 11:59,1797,299,7,Chip Transaction,50783,San Lorenzo,CA,94580,5411,,$6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23307583,27-07-2019 14:02,1797,5660,20,Online Transaction,18563,ONLINE,,,4121,,$20.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373375,10-07-2012 00:07,1797,300,30,Swipe Transaction,54343,San Leandro,CA,94577,4121,,$30.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11860540,28-10-2012 00:22,1797,299,43,Swipe Transaction,54343,San Leandro,CA,94577,4121,,$42.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20786980,08-02-2018 14:18,1797,299,42,Online Transaction,15143,ONLINE,,,4784,,$41.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14734899,24-07-2014 22:45,1797,5660,428,Online Transaction,71397,ONLINE,,,6300,,$428.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8832611,30-11-2010 09:30,1797,1127,69,Swipe Transaction,61195,San Leandro,CA,94577,5541,,$69.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21784129,07-09-2018 22:27,1797,5660,3,Online Transaction,88459,ONLINE,,,5311,,$3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18220406,12-08-2016 20:51,1797,300,32,Chip Transaction,68579,San Leandro,CA,94577,5300,,$32.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14942088,07-09-2014 21:52,1797,5660,8,Swipe Transaction,86410,San Ramon,CA,94583,5211,,$7.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23750901,29-10-2019 14:48,1797,300,44,Swipe Transaction,22272,Green Bay,WI,54311,4121,,$43.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17498084,11-03-2016 14:10,1797,5660,44,Online Transaction,18563,ONLINE,,,4121,,$43.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10531198,30-12-2011 13:09,1797,1127,42,Online Transaction,16798,ONLINE,,,4121,,$42.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20835853,19-02-2018 00:28,1797,300,54,Online Transaction,16798,ONLINE,,,4121,,$53.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17052486,06-12-2015 14:16,1797,299,44,Online Transaction,15143,ONLINE,,,4784,,$43.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13278626,08-09-2013 11:09,1797,4853,5,Swipe Transaction,62992,San Leandro,CA,94577,5812,,$5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201143,07-10-2017 11:11,1797,300,5,Chip Transaction,23481,San Leandro,CA,94577,5812,Bad Zipcode,$5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22279163,22-12-2018 00:19,1797,5660,47,Chip Transaction,54343,San Leandro,CA,94577,4121,,$47.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18515627,14-10-2016 22:39,1797,299,26,Online Transaction,15143,ONLINE,,,4784,,$26.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830692,20-07-2017 22:46,1797,299,40,Online Transaction,15143,ONLINE,,,4784,,$40.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14448169,23-05-2014 09:52,1797,4853,34,Swipe Transaction,61195,San Leandro,CA,94577,5541,,$33.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14863625,22-08-2014 00:20,1797,1127,46,Online Transaction,16798,ONLINE,,,4121,,$45.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7878210,12-04-2010 14:43,1797,1127,46,Swipe Transaction,54343,San Leandro,CA,94577,4121,,$45.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18382771,16-09-2016 14:04,1797,299,28,Online Transaction,15143,ONLINE,,,4784,,$28.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16756906,04-10-2015 10:32,1797,299,93,Chip Transaction,59935,San Leandro,CA,94577,5499,,$93.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15687953,16-02-2015 21:30,1797,1127,42,Chip Transaction,19964,San Leandro,CA,94577,5311,,$41.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11874128,31-10-2012 08:23,1797,5660,61,Swipe Transaction,50783,San Lorenzo,CA,94580,5411,Bad PIN,$61.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7970417,05-05-2010 14:02,1797,1127,47,Swipe Transaction,54343,San Leandro,CA,94577,4121,,$47.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16003027,25-04-2015 22:05,1797,300,18,Chip Transaction,34702,San Leandro,CA,94578,5310,,$17.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13443051,14-10-2013 14:26,1797,4853,33,Online Transaction,16798,ONLINE,,,4121,,$32.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23155427,25-06-2019 14:28,1797,5660,19,Online Transaction,16798,ONLINE,,,4121,,$19.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22652303,10-03-2019 21:46,1797,5660,48,Online Transaction,15143,ONLINE,,,4784,,$48.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13335603,21-09-2013 06:50,1797,4853,46,Online Transaction,15143,ONLINE,,,4784,,$45.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064026,27-02-2014 22:50,1797,5660,37,Online Transaction,15143,ONLINE,,,4784,,$36.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23754948,30-10-2019 13:56,1797,299,40,Online Transaction,16798,ONLINE,,,4121,,$40.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16466607,03-08-2015 06:38,1797,300,39,Online Transaction,15143,ONLINE,,,4784,,$39.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22723614,25-03-2019 21:58,1797,299,43,Chip Transaction,50783,San Lorenzo,CA,94580,5411,,$42.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22386344,13-01-2019 14:28,1797,299,39,Online Transaction,15143,ONLINE,,,4784,,$39.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21608939,01-08-2018 21:44,1797,5660,37,Chip Transaction,67570,San Lorenzo,CA,94580,5311,,$37.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10528792,29-12-2011 23:52,1797,5660,20,Swipe Transaction,13239,San Leandro,CA,94577,7922,,$20.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17380024,14-02-2016 11:21,1797,1127,6,Chip Transaction,62992,San Leandro,CA,94577,5812,,$5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19567772,26-05-2017 14:05,1797,299,41,Online Transaction,18563,ONLINE,,,4121,,$40.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9492768,04-05-2011 17:10,1807,2823,166,Online Transaction,13348,ONLINE,,,4722,,$166.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9896072,06-08-2011 14:24,1807,2823,128,Swipe Transaction,100185,Bronx,NY,10463,5300,,$127.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12700730,04-05-2013 11:09,1807,2823,583,Swipe Transaction,6782,Bronx,NY,10463,6300,,$583.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12801832,26-05-2013 16:03,1807,165,35,Online Transaction,18563,ONLINE,,,4121,,$35.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11232081,08-06-2012 08:09,1807,165,34,Online Transaction,39021,ONLINE,,,4784,Insufficient Balance,$34.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9650134,10-06-2011 14:13,1807,165,80,Swipe Transaction,82981,Bronx,NY,10463,5912,,$80.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943416,27-06-2013 01:24,1807,2823,4,Swipe Transaction,50783,Bronx,NY,10466,5411,,$4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17624457,07-04-2016 15:03,1807,5712,31,Online Transaction,16798,ONLINE,,,4121,,$30.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22981319,19-05-2019 16:05,1807,5712,24,Online Transaction,16798,ONLINE,,,4121,,$24.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11466946,31-07-2012 08:16,1807,165,52,Online Transaction,39021,ONLINE,,,4784,,$51.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20982144,22-03-2018 08:18,1807,5712,26,Online Transaction,39021,ONLINE,,,4784,,$26.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10338105,16-11-2011 09:22,1807,165,51,Online Transaction,39021,ONLINE,,,4784,,$50.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21884094,29-09-2018 08:16,1807,2823,25,Online Transaction,39021,ONLINE,,,4784,,$25.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18553927,23-10-2016 08:43,1807,2823,44,Swipe Transaction,30286,Bronx,NY,10465,4814,,$43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13059261,22-07-2013 08:02,1807,2823,46,Online Transaction,39021,ONLINE,,,4784,,$45.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17537830,20-03-2016 08:29,1807,2823,52,Online Transaction,39021,ONLINE,,,4784,,$52.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19610852,04-06-2017 16:37,1807,2823,35,Chip Transaction,22204,Bronx,NY,10463,5541,,$35.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312283,28-07-2010 08:24,1807,2823,41,Online Transaction,39021,ONLINE,,,4784,,$41.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18704715,24-11-2016 08:25,1807,5712,43,Online Transaction,39021,ONLINE,,,4784,,$43.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23665912,11-10-2019 12:52,1807,5712,58,Online Transaction,39021,ONLINE,,,4784,,$57.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17252827,18-01-2016 08:00,1807,2823,47,Online Transaction,39021,ONLINE,,,4784,,$47.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23176465,30-06-2019 01:11,1807,5712,5,Chip Transaction,61195,Grosse Pointe,MI,48236,5541,,$4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8056319,26-05-2010 16:03,1807,165,24,Online Transaction,16798,ONLINE,,,4121,,$23.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21801694,11-09-2018 16:24,1807,2823,18,Chip Transaction,54655,Bronx,NY,10463,5921,,$18.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12732420,11-05-2013 11:06,1807,2823,368,Online Transaction,72813,ONLINE,,,6300,,$368.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13796551,31-12-2013 12:30,1807,2823,34,Online Transaction,39021,ONLINE,,,4784,,$33.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9379162,08-04-2011 09:13,1807,165,60,Swipe Transaction,27092,Clayton,OH,45315,4829,,$60.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16191715,05-06-2015 12:43,1807,2823,50,Online Transaction,73186,ONLINE,,,4814,,$50.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17479593,07-03-2016 15:26,1807,2823,22,Online Transaction,18563,ONLINE,,,4121,,$22.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17347750,07-02-2016 12:59,1807,2823,52,Online Transaction,39021,ONLINE,,,4784,,$52.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15614259,01-02-2015 01:12,1807,2823,5,Chip Transaction,20519,Bronx,NY,10464,5942,,$4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11319100,27-06-2012 16:18,1807,2823,20,Online Transaction,16798,ONLINE,,,4121,,$19.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12177368,07-01-2013 13:12,1807,2823,51,Online Transaction,39021,ONLINE,,,4784,,$51.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15435996,24-12-2014 13:03,1807,2823,58,Online Transaction,39021,ONLINE,,,4784,,$57.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15979175,20-04-2015 16:17,1807,2823,931,Swipe Transaction,60152,Brooklyn,NY,11208,3000,,$931.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21060073,07-04-2018 14:10,1807,5712,83,Online Transaction,9932,ONLINE,,,5311,,$83.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9525715,12-05-2011 12:47,1807,2823,36,Online Transaction,39021,ONLINE,,,4784,,$36.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662714,20-10-2010 12:43,1807,165,53,Online Transaction,39021,ONLINE,,,4784,,$53.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22746787,30-03-2019 21:31,1807,2823,44,Chip Transaction,75936,Bronx,NY,10463,5814,,$44.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16129450,23-05-2015 08:18,1807,2823,27,Online Transaction,39021,ONLINE,,,4784,,$27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16323829,03-07-2015 16:05,1807,2823,21,Online Transaction,16798,ONLINE,,,4121,,$20.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20029983,01-09-2017 08:02,1807,5712,42,Online Transaction,39021,ONLINE,,,4784,,$41.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14293417,19-04-2014 09:27,1807,2823,127,Swipe Transaction,100185,Bronx,NY,10463,5300,,$127.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9532404,14-05-2011 01:55,1807,165,5,Swipe Transaction,25887,Branford,CT,6405,5814,,$4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13811377,03-01-2014 15:54,1807,165,2,Swipe Transaction,14528,Bronx,NY,10463,5499,,$1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23501181,06-09-2019 12:57,1807,5712,46,Online Transaction,39021,ONLINE,,,4784,,$46.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16155530,28-05-2015 16:05,1807,2823,27,Online Transaction,18563,ONLINE,,,4121,,$27.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20810313,13-02-2018 15:18,1807,2823,-429,Swipe Transaction,78644,Las Vegas,NV,89148,3775,,$-429.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11178204,26-05-2012 21:55,1807,2823,50,Swipe Transaction,35435,Bronx,NY,10463,5812,,$49.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23554204,17-09-2019 16:27,1807,5712,27,Online Transaction,18563,ONLINE,,,4121,,$27.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21432508,25-06-2018 16:07,1807,5712,13,Online Transaction,18563,ONLINE,,,4121,,$12.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453046,28-07-2012 01:05,1807,165,4,Swipe Transaction,69972,Cancun,Mexico,,5814,,$4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10604814,16-01-2012 12:49,1807,165,47,Online Transaction,39021,ONLINE,,,4784,,$47.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22720072,25-03-2019 08:27,1807,5712,37,Online Transaction,39021,ONLINE,,,4784,Bad Expiration,$37.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9247844,08-03-2011 12:42,1807,165,41,Online Transaction,39021,ONLINE,,,4784,,$41.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16617619,04-09-2015 13:42,1807,2823,-75,Chip Transaction,59935,Bronx,NY,10463,5499,,$-75.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9523469,12-05-2011 00:17,1807,165,4,Swipe Transaction,20519,Guilford,CT,6437,5942,,$4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
